transaction_id,account_id,transaction_type,amount,transaction_date,description
1411,21,Debit,1375.6,2021-06-22,Blood city grow pressure paper health throughout.
1412,884,Credit,2286.86,2021-12-04,Direction right choice fight easy.
1413,801,Debit,1009.2,2022-09-01,
1414,150,Debit,984.42,2020-02-14,Particularly phone population.
1415,310,Debit,3329.09,2022-05-12,Way half product.
1416,53,Credit,1359.47,2021-04-09,Visit first account wish manage agent.
1417,713,Debit,3276.49,2020-04-01,
1418,775,Debit,1159.99,2021-11-08,Policy him development plant myself fast.
1419,597,Credit,142.46,2021-08-10,Argue save stuff beat.
1420,266,Debit,828.25,,Year care note billion always approach carry.
1421,982,Debit,1980.95,2023-04-20,Product able price its.
1422,647,Debit,2677.27,2022-08-01,
1423,602,Debit,198.22,2022-01-11,Energy ok money hit decide.
1424,195,Debit,627.2,2023-03-25,Beautiful news interest drop fear pick gun.
1425,732,Credit,,2023-05-02,Behavior follow want thank follow look require.
1426,171,Debit,3636.67,2023-12-09,Morning within million game address stay leg.
1427,644,Credit,551.86,2022-07-03,
1428,755,Credit,4507.32,2021-06-03,
1429,662,Debit,2563.86,2023-01-16,
1430,323,Debit,499.96,2023-04-26,Million per husband ahead all.
1431,664,Debit,,2022-08-06,Toward participant minute job whom.
1432,879,Debit,581.03,2024-03-04,
1433,287,Credit,3623.34,2020-12-18,Style sort face rest.
1434,51,Credit,172.04,2023-03-31,Executive coach name church will.
1435,892,Debit,745.1,2020-10-01,Thing treatment institution night view.
1436,312,Debit,1690.06,2024-01-05,
1437,279,Debit,514.46,2020-12-24,Air other six deal.
1438,379,Credit,415.38,2022-01-04,Analysis yet always break various born.
1439,770,Debit,4684.67,2020-02-10,Pull war blue can.
1440,78,Credit,2115.9,2024-08-27,Turn enough likely practice ability stand.
1441,264,Credit,176.01,2023-10-29,Morning explain game of help.
1442,819,Credit,170.94,2023-09-06,Second late writer brother.
1443,515,Debit,932.65,2019-11-25,Hope scientist prevent.
1444,116,Credit,4971.71,2023-07-31,
1445,162,Debit,2950.14,2021-01-22,
1446,210,Debit,3811.46,2020-07-13,
1447,395,Debit,305.51,2023-04-11,Officer skin maintain off.
1448,797,Debit,777.92,2020-01-06,Explain health beautiful threat practice.
1449,360,Debit,,2021-02-14,
1450,837,Credit,2329.24,2020-01-06,My one forward debate.
1451,321,Credit,2333.85,2020-07-10,Much my information.
1452,494,Debit,3349.71,2023-06-03,Strong right friend growth defense front.
1453,526,Credit,805.09,2020-10-06,With after significant exactly TV.
1454,310,Debit,135.43,,Administration probably garden perform prepare.
1455,492,Debit,,,Challenge site herself moment.
1456,899,Credit,1968.21,2022-10-04,Only their about degree much.
1457,852,Debit,1044.04,2022-01-24,Recently again image. Event treatment reason.
1458,266,Debit,1488.91,2022-07-27,Democrat condition professional only oil.
1459,506,Credit,1191.16,2024-02-14,So early these. Enough skill book of.
1460,716,Debit,3179.79,2020-02-20,
1461,406,Credit,4505.67,2024-07-09,Light camera natural item return yourself.
1462,421,Credit,2129.56,2021-02-19,
1463,385,Debit,802.82,2021-01-23,Body believe science although issue treatment.
1464,112,Debit,4155.55,2021-04-29,
1465,426,Debit,3769.88,2022-01-05,
1466,407,Credit,1278.59,2023-12-26,
1467,36,Debit,227.26,2022-08-29,Him rest thus instead dream run peace control.
1468,727,Debit,4531.54,2020-02-22,Single find probably keep big by project.
1469,530,Debit,1206.59,2019-12-22,Walk history ask affect often.
1470,450,Debit,1835.41,2024-03-21,Total information full international.
1471,795,Credit,2973.25,,
1472,428,Credit,3361.17,2020-12-30,
1473,704,Debit,1881.18,,One crime piece record with surface.
1474,724,Debit,3749.38,2021-10-26,
1475,827,Debit,3445.9,2022-02-25,
1476,136,Debit,4026.45,2024-01-01,Long wait through ok color listen.
1477,15,Credit,215.11,2021-02-16,Last without help generation generation cup miss.
1478,71,Credit,3869.65,2021-11-19,Per later box certain listen.
1479,311,Debit,1180.62,2023-05-07,Recently usually nature shake woman shake.
1480,824,Credit,2895.98,2021-06-19,Season or behavior act Mr.
1481,740,Credit,3103.32,2022-11-23,Image someone a cost find war.
1482,332,Credit,1035.78,2024-02-13,Stock smile for appear. Under trip board fight.
1483,881,Credit,,,Think play visit cell brother long.
1484,557,Debit,,2020-01-27,Rate case sort kid first us no.
1485,335,Debit,1131.15,2020-06-01,Hope rise important according.
1486,577,Credit,323.73,2023-12-01,
1487,986,Debit,4822.92,2020-10-21,Friend science us.
1488,676,Debit,1961.45,2024-05-02,Full gas would move let administration.
1489,533,Debit,363.06,2023-05-01,Financial claim image day school discover less.
1490,713,Credit,3073.54,2023-08-26,School door smile husband company.
1491,843,Debit,4565.81,2024-04-30,Author tend summer line finally politics.
1492,494,Credit,739.52,2023-05-09,
1493,444,Credit,,2021-11-20,At claim painting behind religious writer.
1494,381,Debit,1937.48,2023-06-01,He cost property our mind bar.
1495,898,Debit,898.95,2022-03-06,Religious agent rate worker chair help.
1496,587,Credit,4401.01,2024-04-03,Model suddenly suddenly PM factor.
1497,30,Credit,4792.15,2023-11-21,Build across image miss issue claim.
1498,609,Credit,4278.91,2023-01-07,
1499,735,Debit,3101.68,2019-11-24,
1500,310,Debit,,2022-06-23,Institution open financial station.
1501,30,Debit,4552.06,2022-10-28,List I always several when.
1502,344,Credit,2941.8,2023-07-24,
1503,535,Credit,4954.89,2024-02-09,Management start service above court.
1504,972,Debit,,2023-04-11,Century government suddenly site.
1505,935,Credit,4058.0,2024-03-21,Grow measure minute level tax seek score each.
1506,461,Debit,4829.41,2023-03-27,
1507,392,Debit,707.11,2024-03-30,Data hard turn loss father even.
1508,702,Credit,3545.9,,None back author drive state.
1509,954,Debit,974.57,2022-03-29,
1510,907,Debit,4245.45,2020-03-16,Behavior assume kid life.
1511,205,Credit,3897.65,2023-09-12,Meet mission mouth.
1512,67,Credit,1083.62,2022-03-25,At become away help.
1513,317,Credit,743.66,2021-12-11,Whole top bill debate.
1514,625,Debit,538.05,2023-10-12,Never population personal rule.
1515,552,Debit,4119.24,2020-01-07,
1516,404,Debit,4965.22,,Reason plan trade series Mr.
1517,235,Debit,,2024-05-08,Wife picture above father whose standard.
1518,341,Credit,,2024-01-23,Expect director north see writer when.
1519,599,Credit,810.55,2023-03-20,
1520,901,Debit,86.1,2021-06-26,
1521,1,Credit,1524.46,2022-01-06,
1522,250,Credit,2092.8,2019-09-24,
1523,897,Debit,2612.02,2021-09-18,Future represent quite. Fine cell lead fast.
1524,780,Credit,4192.4,2021-03-09,Make look him trip service sell end.
1525,506,Debit,1755.36,2021-08-15,Low sometimes keep share fight physical discover.
1526,897,Credit,1309.56,2022-12-22,Lawyer hope fill sometimes present.
1527,191,Credit,,2022-12-22,Someone candidate simply service.
1528,901,Debit,4005.53,2022-03-22,Really manage public then test television.
1529,302,Debit,3299.19,2023-05-22,Down place without discuss possible record only.
1530,42,Debit,3266.64,2021-10-17,Artist think character Republican fund capital.
1531,575,Credit,2341.92,2021-08-05,
1532,220,Credit,3119.82,2023-04-01,Point think home growth.
1533,841,Debit,3461.31,2020-02-12,Tonight under back mother million.
1534,714,Credit,1661.23,2020-08-20,Card force how hour.
1535,98,Debit,3146.19,2023-08-10,Hair look argue director history.
1536,591,Credit,1725.35,,Surface list hold yet for data.
1537,732,Debit,2936.8,,
1538,92,Credit,,2021-06-20,
1539,231,Debit,643.92,2020-05-27,Health Republican executive side.
1540,458,Debit,,2022-06-11,Off follow such billion scientist.
1541,786,Credit,1096.37,2021-10-02,
1542,530,Credit,1978.6,2020-03-23,Perhaps rich try voice current.
1543,89,Credit,1779.6,2022-12-19,
1544,773,Credit,3180.12,2024-01-05,
1545,720,Credit,,2024-05-04,
1546,660,Debit,1295.79,2022-09-11,Color treat political whole.
1547,574,Credit,3302.44,2020-09-20,Word million conference growth.
1548,282,Debit,3347.25,2020-03-31,Condition finish end key TV again ok land.
1549,818,Debit,3438.8,2022-07-04,
1550,12,Credit,3066.23,2022-04-08,Who themselves rock certainly. Wonder me day.
1551,595,Credit,203.32,2023-09-08,Consumer blood fight.
1552,542,Debit,1830.15,2023-05-16,High just what ago.
1553,730,Credit,,2024-06-09,Gas own travel.
1554,225,Debit,2802.4,2022-03-04,Appear in keep protect with agent.
1555,668,Debit,275.77,2020-12-26,
1556,188,Credit,2495.48,2021-11-17,
1557,738,Credit,2023.14,2024-01-13,Safe respond hot.
1558,218,Credit,4061.55,2020-04-30,
1559,607,Credit,3613.6,2023-11-13,
1560,824,Debit,2839.89,2023-10-19,Physical school yeah early majority.
1561,995,Credit,1131.08,2024-02-17,Condition know fact call. Recently everyone unit.
1562,231,Debit,2603.79,2021-03-06,Question strong project others.
1563,59,Debit,1425.34,2023-10-08,Agency low peace point range hit.
1564,900,Credit,1186.24,2023-07-22,Shake tell key company Democrat have leader firm.
1565,218,Debit,3849.64,2022-10-23,
1566,15,Credit,1920.52,2021-05-11,Mouth think ahead who according cover.
1567,973,Debit,1930.49,2023-08-11,Action factor much during would best myself.
1568,305,Credit,4032.75,2020-06-23,
1569,599,Credit,861.21,2024-06-25,Court story best. Newspaper relationship whose.
1570,890,Credit,3038.93,2023-06-09,Management involve support best.
1571,83,Debit,2760.36,2022-05-22,Social Democrat coach reduce.
1572,525,Debit,683.14,2019-11-11,
1573,336,Debit,3301.07,2023-09-06,Simple bank outside because.
1574,322,Debit,1605.91,2020-04-14,
1575,768,Debit,3713.8,2021-06-29,He off experience. Avoid good than change.
1576,151,Credit,1907.37,2022-03-16,Significant learn clearly say interesting stuff.
1577,579,Credit,2669.84,2020-01-26,Politics poor campaign free rate accept.
1578,661,Debit,418.23,2021-01-17,Off cup prepare court court.
1579,290,Credit,56.56,2024-02-03,
1580,627,Debit,3585.53,,Result data American occur.
1581,494,Credit,4350.62,2023-02-19,Mother form early.
1582,957,Debit,885.94,2024-08-19,Local degree onto physical ground.
1583,28,Debit,1633.47,2021-05-26,Black trip eat exist part believe actually.
1584,725,Debit,611.39,2024-05-04,Mr possible civil employee area.
1585,349,Credit,3512.06,2024-04-10,Local soon turn son foot.
1586,94,Credit,,2024-06-08,
1587,564,Credit,,2024-08-16,Education these line contain arrive coach blue.
1588,516,Credit,2396.49,2020-10-05,Painting first interesting my story gas notice.
1589,491,Credit,4539.87,2023-11-11,Mission deal assume art growth between condition.
1590,44,Debit,1546.81,2022-07-30,Watch job wide my.
1591,311,Credit,2741.25,2022-10-10,
1592,101,Credit,2680.99,2019-11-19,
1593,70,Debit,4678.49,2022-08-02,Example attorney help could true.
1594,53,Debit,3617.47,2024-04-23,Establish future later miss wait.
1595,235,Credit,1649.83,2019-09-23,Follow good line character wife.
1596,456,Debit,3758.1,2020-03-29,Mr force break affect. Small threat hand.
1597,997,Credit,1962.3,2022-12-31,
1598,307,Debit,3843.64,2022-03-08,Student process debate camera grow.
1599,555,Credit,4270.61,2021-11-24,Him break store national.
1600,756,Debit,1334.69,2023-02-04,Dog level how yard wife ahead head.
1601,139,Credit,589.5,2020-01-26,Member woman election nation.
1602,381,Debit,2929.93,2023-10-31,Above require movement up west.
1603,502,Debit,2887.9,2023-09-27,Third sea amount low whose.
1604,131,Credit,,2020-01-10,Politics small far various.
1605,126,Credit,480.79,2022-02-16,
1606,384,Debit,3422.7,2023-12-25,
1607,913,Debit,798.42,2019-10-29,Citizen article strategy five.
1608,83,Debit,88.94,2022-06-18,Him report car husband.
1609,750,Debit,3897.33,2022-07-04,Through before establish represent executive.
1610,756,Credit,3247.83,2024-02-13,
1611,142,Debit,1401.89,,
1612,810,Credit,1398.09,2022-07-19,College product relate describe light.
1613,579,Credit,2103.68,2023-04-19,Natural concern lead admit. Age building without.
1614,78,Debit,859.1,2020-05-29,Mouth now raise history.
1615,81,Debit,,2021-06-20,Represent discover small task chance.
1616,665,Debit,94.4,2020-11-25,Church cost deal could in.
1617,75,Credit,984.28,2022-11-15,Goal section stuff meet simply stop item.
1618,748,Debit,1540.58,2022-06-12,
1619,160,Credit,3760.88,2023-11-02,White wrong control bag local yard.
1620,156,Debit,1531.82,2021-03-13,Radio with recent land only look development.
1621,817,Credit,108.57,2024-07-25,
1622,86,Credit,1875.96,2021-12-20,Economic social seven half.
1623,384,Debit,361.32,2024-04-08,
1624,876,Credit,306.01,,Rather spring do get play safe career then.
1625,95,Credit,769.19,2023-09-24,Green month change treat decade boy.
1626,213,Credit,1968.92,2020-06-14,Course leave guess president.
1627,643,Debit,2942.07,2021-02-26,Mouth create leader civil per.
1628,361,Debit,3347.11,2024-02-28,Agent nation head write born special.
1629,894,Debit,1980.3,2020-06-07,
1630,623,Credit,4808.26,2020-05-08,Reveal bar still evidence admit.
1631,771,Debit,3443.06,2023-04-11,
1632,176,Credit,3425.15,2023-11-25,Three the develop artist material.
1633,980,Debit,4639.31,,Peace while degree eat middle state seven.
1634,846,Credit,3003.55,2020-01-24,
1635,820,Credit,3245.93,2022-11-25,Responsibility imagine possible run.
1636,189,Debit,,,Into game political early.
1637,173,Debit,1908.25,2023-11-25,Same too low five somebody case.
1638,700,Debit,2143.38,2022-03-28,
1639,170,Debit,611.84,2021-05-02,Though public bag site increase training.
1640,658,Debit,2502.75,,Instead three be son eat. Two history attorney.
1641,315,Debit,4730.5,2019-12-27,Ok wonder major strong resource natural reveal.
1642,268,Credit,2847.78,,So goal fill class study woman expert firm.
1643,679,Credit,4268.28,2019-11-07,Style recognize majority car threat mean skill.
1644,183,Debit,2411.03,2023-12-26,Method good pay between.
1645,317,Debit,3208.59,2023-04-03,
1646,510,Credit,1436.24,2021-06-09,Gas family coach manage wall beautiful.
1647,238,Debit,4273.09,2020-06-21,Share we type place responsibility note.
1648,135,Credit,3080.0,2022-04-22,Defense really herself wear.
1649,81,Credit,1186.11,2024-08-07,Feeling production act. Box main key.
1650,753,Debit,,2022-11-05,Hospital reason walk address my. Cost red now.
1651,321,Debit,4502.58,2022-05-13,While two nature factor my citizen down.
1652,494,Debit,,2021-09-26,Address owner report share rich chance some.
1653,320,Debit,4182.29,2021-10-29,Pay everything apply. You mean hot option spend.
1654,319,Credit,160.07,2021-05-04,Everybody nearly north positive.
1655,314,Credit,1087.34,2022-03-21,Yeah certainly citizen fall add year.
1656,419,Credit,4743.0,2021-02-13,Officer ball music relate board.
1657,659,Credit,2105.35,2020-10-31,Traditional eye whose page.
1658,185,Credit,3457.3,2024-08-26,Less event executive type.
1659,137,Credit,3058.74,2023-09-07,
1660,216,Debit,1637.7,2023-01-19,
1661,167,Debit,749.47,2021-05-16,
1662,456,Debit,4122.04,,Cultural see view open sound phone.
1663,26,Debit,3245.38,2023-07-25,
1664,749,Credit,2567.0,2020-05-24,
1665,846,Credit,2449.6,2023-10-25,Film significant spend range side who.
1666,177,Debit,2097.23,2023-05-09,Lose that firm sport allow animal security test.
1667,817,Credit,254.47,2021-11-14,Moment lawyer anyone they.
1668,816,Credit,4549.46,2020-01-31,
1669,199,Credit,2228.91,2022-05-24,Feel painting affect necessary report special.
1670,460,Credit,4014.55,2023-03-09,
1671,659,Debit,2384.16,2023-03-09,Make quite north onto.
1672,304,Debit,2159.2,2020-02-23,Prove morning include fly.
1673,866,Debit,455.21,2024-07-12,Adult manager your song very.
1674,421,Debit,3728.62,,
1675,547,Debit,4981.01,2021-01-10,
1676,514,Credit,3392.75,2022-07-24,
1677,944,Debit,680.5,2020-06-05,Physical down expert into phone admit person.
1678,668,Debit,4730.21,2019-10-10,
1679,240,Credit,1330.3,2020-11-30,
1680,304,Debit,2790.82,2020-02-08,
1681,257,Credit,4733.91,2024-08-23,
1682,92,Debit,2548.91,2021-05-03,Culture late various morning staff provide.
1683,565,Debit,4603.92,2021-05-23,Avoid scientist sound close. Down long any cause.
1684,857,Credit,4705.04,,Firm say say. Off recent sit throughout cause.
1685,843,Credit,3063.77,2022-10-02,Through sea management draw team itself magazine.
1686,105,Debit,1707.65,2020-04-15,
1687,54,Debit,1617.76,2020-03-27,Whom surface letter sound pattern character.
1688,816,Debit,155.44,2023-07-19,Boy population station relate.
1689,304,Credit,3605.5,2024-06-22,Tree especially cost soon its use eight.
